TIME,Probe_001,Probe_002,Probe_003,Probe_004,Probe_005,Probe_006,Probe_007,Probe_008,Probe_009,Probe_010,Probe_011,Probe_012,Probe_013,Probe_014,Probe_015,Probe_016,Probe_017,Probe_018,Probe_019,Probe_020
2019-01-09T08:47:49Z,48.24,14.14,37.57,85.61,62.16,31.81,28.91,60.54,42.52,50.65,37.91,58.34,54.73,39.96,51.05,36.92,103.42,41.47,49.87,39.02
2019-01-09T08:47:54Z,47.44,13.55,1974.81,86.38,61.86,33.09,28.33,60.98,42.50,49.41,40.02,58.21,55.93,39.39,50.97,38.52,100.47,40.07,50.82,37.11
2019-01-09T08:47:59Z,48.95,15.30,35.69,86.27,61.15,32.56,26.97,61.00,40.97,48.78,2421.68,58.56,57.09,38.70,50.91,37.96,98.56,41.01,50.36,35.43
2019-01-09T08:48:04Z,46.60,13.69,34.60,84.94,60.15,33.08,25.78,60.75,39.19,48.42,38.12,58.98,58.48,38.27,51.32,38.64,2802.01,41.40,50.07,36.06
2019-01-09T08:48:09Z,49.03,14.27,35.92,84.77,61.07,32.65,24.82,60.29,37.65,47.73,38.86,59.36,57.99,38.16,51.16,37.17,94.93,42.53,49.88,34.82
2019-01-09T08:48:14Z,47.94,14.67,34.58,83.29,61.95,32.54,26.21,60.77,38.43,48.91,38.62,58.83,2722.48,37.16,51.10,37.30,93.09,44.35,48.97,34.81
2019-01-09T08:48:19Z,47.69,15.02,34.46,84.74,62.17,31.73,27.27,60.32,36.91,48.49,38.41,58.58,58.29,2462.67,51.26,37.35,90.89,46.07,50.32,34.42
2019-01-09T08:48:24Z,45.40,16.66,33.56,84.70,62.95,31.42,28.31,60.34,36.28,48.09,36.02,58.23,57.65,36.36,51.39,35.80,92.65,48.25,49.27,33.25
2019-01-09T08:48:29Z,43.05,14.77,32.30,86.13,62.13,33.02,29.67,59.81,2765.48,48.08,35.66,58.48,56.66,36.48,50.95,36.74,91.79,47.62,2368.35,31.80
2019-01-09T08:48:34Z,42.40,13.10,33.22,86.98,62.47,33.51,28.22,60.20,37.06,47.68,38.12,58.19,58.20,38.70,51.45,36.11,93.05,48.64,48.60,31.88
2019-01-09T08:48:39Z,43.78,13.34,32.86,87.52,62.57,34.93,29.52,60.50,34.66,47.15,36.30,58.22,59.94,36.49,50.83,35.82,94.35,50.99,47.18,30.18
2019-01-09T08:48:44Z,41.39,14.76,2328.36,86.41,61.63,33.75,31.17,60.12,36.43,47.95,34.64,58.17,58.85,34.70,50.58,36.19,91.93,49.86,48.48,32.62
2019-01-09T08:48:49Z,41.49,16.63,34.38,86.46,62.07,32.31,30.83,60.19,36.56,48.67,36.20,58.47,58.18,34.74,51.10,34.78,90.19,48.45,49.05,32.24
2019-01-09T08:48:54Z,43.44,14.80,33.32,85.43,62.69,32.26,29.73,59.99,2480.93,48.44,36.81,58.00,58.22,32.99,51.10,34.93,88.72,48.98,50.25,33.13
2019-01-09T08:48:59Z,42.79,15.91,32.39,2236.05,63.47,33.62,28.68,60.37,2470.63,49.29,39.16,58.55,59.19,33.65,50.74,33.35,3465.84,47.60,50.92,35.90
2019-01-09T08:49:04Z,41.57,16.13,32.33,85.13,64.07,32.58,29.36,60.27,37.35,49.27,39.74,58.47,60.27,33.80,50.92,33.60,89.90,45.87,52.30,33.67
2019-01-09T08:49:09Z,2563.72,15.35,33.88,2174.04,64.25,31.59,29.75,59.87,38.77,49.12,41.67,58.32,61.41,33.72,51.51,34.76,88.05,45.51,52.76,31.98
2019-01-09T08:49:14Z,40.51,15.35,32.50,86.33,63.39,30.68,28.38,60.35,39.16,48.82,40.46,58.86,62.35,35.12,51.98,34.27,86.47,45.74,52.31,30.94
2019-01-09T08:49:19Z,42.79,15.91,32.84,87.33,62.49,31.14,27.65,59.79,37.64,47.88,41.52,59.22,61.10,34.09,52.32,35.45,87.57,47.95,51.12,33.29
2019-01-09T08:49:24Z,44.42,15.27,32.92,86.83,62.62,32.05,28.36,59.38,40.03,46.68,43.34,59.56,61.86,36.00,52.24,33.93,88.53,45.56,50.27,31.50
2019-01-09T08:49:29Z,46.08,14.04,33.28,86.75,62.49,30.67,28.12,59.54,41.08,45.94,44.85,60.11,63.46,34.40,51.66,33.72,91.21,43.68,50.35,33.80
2019-01-09T08:49:34Z,46.66,14.53,31.92,85.89,61.47,29.99,27.48,59.92,39.49,44.72,45.01,59.81,62.13,36.22,52.00,34.12,89.62,44.10,50.21,34.71
2019-01-09T08:49:39Z,49.19,13.54,33.69,85.89,62.11,30.14,26.77,60.08,36.82,44.86,45.53,59.87,63.01,38.33,52.08,34.19,2596.47,42.59,49.03,31.85
2019-01-09T08:49:44Z,49.68,13.57,33.58,86.18,61.63,30.61,27.26,59.61,35.26,45.37,44.83,59.69,61.77,39.89,51.98,33.92,89.05,43.78,49.53,33.22
2019-01-09T08:49:49Z,47.81,12.42,31.86,86.99,61.46,30.67,27.31,59.55,37.01,46.07,43.54,59.99,61.60,39.25,51.50,34.66,86.34,44.31,48.26,2167.24
2019-01-09T08:49:54Z,47.03,2119.27,30.95,87.86,60.75,30.28,25.89,59.15,39.06,46.67,41.93,60.01,63.41,40.47,51.85,33.79,86.44,42.60,49.30,35.56
2019-01-09T08:49:59Z,2600.80,12.28,29.71,88.19,60.67,29.11,25.41,59.19,39.45,45.88,41.50,60.12,64.72,40.06,51.18,33.54,2563.68,41.45,49.43,35.57
2019-01-09T08:50:04Z,46.20,11.55,30.39,87.88,61.63,28.11,26.41,59.16,36.65,45.62,40.50,59.87,66.17,41.59,51.77,32.76,83.61,39.09,48.34,32.79
2019-01-09T08:50:09Z,45.29,13.39,28.76,88.60,62.59,27.27,26.00,59.00,39.50,44.41,38.73,59.61,67.95,43.35,51.62,34.22,80.71,41.05,48.83,2201.28
2019-01-09T08:50:14Z,42.91,14.35,29.57,89.47,61.86,28.47,24.45,58.53,37.52,44.24,37.53,59.80,69.04,41.75,52.26,34.81,80.28,38.70,49.08,33.08
2019-01-09T08:50:19Z,45.06,13.72,30.46,89.69,61.62,29.22,25.63,59.02,36.85,45.40,39.50,59.86,68.13,41.71,1925.59,33.73,79.19,37.69,49.42,30.73
2019-01-09T08:50:24Z,45.39,12.14,31.40,89.03,61.39,27.94,27.26,59.34,35.18,45.80,41.78,59.43,66.74,43.27,53.23,35.13,79.59,38.47,50.73,28.71
2019-01-09T08:50:29Z,45.32,11.31,29.75,2214.80,60.96,27.86,28.38,58.83,34.90,46.97,41.08,59.75,67.47,42.14,53.29,34.38,80.07,39.58,52.11,31.22
2019-01-09T08:50:34Z,46.34,12.24,31.22,89.83,61.18,28.40,26.84,59.00,36.60,45.70,43.69,59.99,67.17,40.96,52.61,34.13,82.65,37.54,52.71,29.41
2019-01-09T08:50:39Z,44.04,12.13,29.98,88.74,60.05,29.11,28.14,59.09,37.21,45.99,41.54,60.09,68.93,40.71,53.20,33.92,84.89,38.09,53.43,30.03
2019-01-09T08:50:44Z,42.75,12.20,30.99,88.81,59.31,29.14,28.97,59.07,36.51,46.20,42.19,60.03,67.60,38.79,52.64,34.47,83.14,36.34,54.88,32.24
2019-01-09T08:50:49Z,40.41,10.52,31.73,87.46,60.03,28.92,29.79,59.36,35.22,45.87,41.90,60.07,67.54,40.61,52.56,32.96,82.27,35.86,55.28,34.80
2019-01-09T08:50:54Z,38.72,8.74,30.76,87.89,59.02,30.44,29.81,58.81,32.56,45.98,43.03,59.70,68.76,38.68,1933.72,34.44,85.12,33.55,56.55,34.32
2019-01-09T08:50:59Z,40.30,9.02,32.41,88.09,58.05,29.07,30.61,58.86,30.99,45.34,41.29,59.59,70.27,36.86,52.77,33.15,87.69,33.04,56.16,33.39
2019-01-09T08:51:04Z,38.60,8.90,32.59,88.26,57.15,29.78,30.11,58.55,31.90,45.40,43.09,60.07,71.49,35.95,53.36,31.80,87.27,33.05,56.21,35.59
2019-01-09T08:51:09Z,36.29,9.22,31.28,88.69,58.26,28.42,31.17,58.99,31.34,44.44,40.64,59.87,72.95,34.64,53.74,30.87,84.74,30.97,56.19,33.78
2019-01-09T08:51:14Z,38.82,8.31,32.59,2102.86,57.63,27.60,29.50,59.19,33.13,44.45,39.27,60.22,72.32,35.16,53.21,30.23,81.97,31.20,56.00,32.06
2019-01-09T08:51:19Z,38.63,8.27,33.23,87.86,57.04,27.80,28.89,59.58,34.53,44.88,39.66,60.06,71.90,35.97,52.76,29.05,2638.03,29.68,56.78,33.37
2019-01-09T08:51:24Z,37.90,7.31,31.34,88.75,57.97,27.28,28.19,59.98,31.90,45.53,41.17,59.94,70.13,38.18,52.59,28.73,82.23,28.88,57.62,30.54
2019-01-09T08:51:29Z,35.69,8.92,30.02,88.89,58.55,26.48,28.77,60.15,33.13,45.99,39.10,60.12,68.58,38.14,52.36,29.47,84.60,27.44,58.80,30.54
2019-01-09T08:51:34Z,36.61,9.74,29.28,87.66,57.84,25.82,29.81,60.07,34.10,45.27,41.05,60.32,67.98,36.95,52.59,2376.21,82.34,29.75,58.32,31.74
2019-01-09T08:51:39Z,34.12,2323.41,29.43,87.70,57.38,27.05,29.90,60.04,31.30,1959.05,40.06,60.35,66.17,35.40,53.03,28.42,80.62,29.13,59.66,30.06
2019-01-09T08:51:44Z,33.34,10.69,28.85,88.77,56.76,26.33,28.67,59.93,31.26,45.78,40.61,60.79,65.25,34.94,52.50,28.70,82.75,26.84,59.62,32.46
2019-01-09T08:51:49Z,34.84,9.00,27.94,89.97,55.60,24.66,29.60,59.61,31.67,46.25,38.72,60.47,67.03,33.76,52.52,29.46,82.15,28.58,59.40,30.73
2019-01-09T08:51:54Z,32.93,7.68,26.29,2047.59,56.23,24.01,29.49,59.46,33.35,45.26,40.07,60.32,68.82,34.47,52.80,29.19,81.43,28.78,58.08,31.58
2019-01-09T08:51:59Z,30.82,7.07,27.08,89.73,55.93,22.74,28.31,59.56,33.62,45.31,38.38,59.79,67.88,35.31,53.50,28.68,84.38,30.18,58.40,32.64
2019-01-09T08:52:04Z,28.84,8.86,28.96,88.78,56.48,24.25,28.81,59.60,31.58,44.72,40.82,60.05,66.13,36.72,53.13,30.04,84.11,28.46,57.16,30.47
2019-01-09T08:52:09Z,30.40,9.66,2328.33,89.23,56.38,24.08,29.28,60.08,30.52,44.21,40.94,1848.55,67.68,38.53,52.76,29.45,81.15,26.84,55.84,29.67
2019-01-09T08:52:14Z,30.35,8.06,27.80,90.30,55.31,25.47,30.93,60.46,32.69,1935.54,39.30,60.42,66.43,40.00,52.21,30.61,79.81,25.39,54.59,27.96
2019-01-09T08:52:19Z,32.84,7.33,28.61,91.26,56.46,25.65,1980.05,60.89,2222.40,43.50,38.72,60.84,65.83,38.13,51.98,31.98,80.17,25.24,54.24,28.55
2019-01-09T08:52:24Z,31.86,6.89,28.49,92.64,55.53,26.42,30.38,60.71,37.93,44.09,38.43,61.00,67.60,36.17,51.74,33.58,81.28,27.42,55.15,29.95
2019-01-09T08:52:29Z,31.30,7.24,29.83,91.14,54.81,26.41,31.58,60.73,39.80,44.27,38.05,61.15,66.46,36.87,52.29,32.75,79.84,27.19,54.68,30.09
2019-01-09T08:52:34Z,33.15,8.44,30.75,89.55,54.86,26.63,32.29,61.22,38.95,44.99,36.31,61.72,68.07,2218.09,52.73,32.30,78.18,29.27,53.76,32.54
2019-01-09T08:52:39Z,33.82,6.59,31.18,89.55,53.68,25.05,2069.03,61.43,40.57,45.18,38.41,62.25,67.07,36.56,53.12,33.64,77.15,31.06,52.67,34.43
2019-01-09T08:52:44Z,35.97,6.77,30.58,87.95,53.69,25.05,29.64,61.69,40.78,45.77,37.98,61.89,67.56,34.91,53.40,33.54,78.24,29.89,53.55,2279.53
2019-01-09T08:52:49Z,35.39,8.59,29.88,89.55,53.58,24.83,2057.13,61.54,40.65,1953.43,36.14,61.77,69.14,36.66,52.73,32.33,79.71,27.94,52.36,35.76
2019-01-09T08:52:54Z,34.23,7.56,31.61,90.47,54.70,23.21,29.66,1984.26,43.28,45.67,38.43,61.98,70.94,35.55,52.91,31.16,77.63,28.06,53.62,38.09
2019-01-09T08:52:59Z,31.69,9.43,31.77,89.70,55.46,21.90,29.08,61.16,45.98,44.49,35.86,62.37,69.13,34.90,52.31,32.40,77.25,26.21,54.16,40.90
2019-01-09T08:53:04Z,33.45,9.17,32.05,89.48,56.49,23.15,30.18,60.60,43.33,44.80,37.38,62.17,68.78,35.11,51.69,31.57,74.36,25.59,54.81,38.91
2019-01-09T08:53:09Z,33.30,10.01,33.07,89.39,57.41,24.81,30.34,60.42,46.10,45.12,37.65,61.91,70.18,33.89,51.02,31.33,75.54,26.94,56.22,41.74
2019-01-09T08:53:14Z,33.20,11.10,32.32,90.73,57.87,23.27,29.30,60.97,45.34,45.87,37.47,62.02,71.59,33.90,50.86,29.77,74.14,26.26,56.80,41.25
2019-01-09T08:53:19Z,32.84,11.55,30.89,89.57,58.33,22.09,28.95,60.47,42.70,45.64,36.85,61.70,72.05,35.68,50.86,30.49,76.23,25.89,56.74,42.60
2019-01-09T08:53:24Z,35.37,10.40,32.57,89.71,58.92,21.43,28.09,60.87,42.47,45.72,37.52,62.16,73.05,34.90,50.16,29.48,78.95,25.13,56.88,41.64
2019-01-09T08:53:29Z,33.07,10.12,32.77,90.46,58.78,22.82,29.51,60.82,43.08,46.64,38.91,62.66,74.39,36.18,50.84,30.99,79.04,25.69,55.46,42.95
2019-01-09T08:53:34Z,35.17,10.29,33.91,90.72,58.88,23.60,29.63,60.85,40.33,47.66,39.02,63.17,72.61,36.58,50.90,29.81,78.66,28.08,55.69,44.46
2019-01-09T08:53:39Z,37.42,10.11,35.75,92.03,58.66,24.96,30.13,60.55,37.60,47.95,40.16,63.68,73.60,37.34,51.39,29.06,76.54,30.18,56.40,44.43
2019-01-09T08:53:44Z,35.07,9.06,34.73,92.74,58.74,24.64,29.51,60.32,37.18,47.01,41.14,64.07,72.70,39.50,50.75,27.67,74.96,32.07,57.61,44.22
2019-01-09T08:53:49Z,37.10,10.31,35.05,93.43,59.25,25.90,28.99,60.88,35.99,47.11,43.16,64.14,71.72,38.75,50.24,29.05,74.36,29.66,57.53,46.77
2019-01-09T08:53:54Z,34.93,11.55,33.23,92.77,59.21,26.48,28.23,60.52,38.53,47.89,41.83,64.56,73.30,37.99,50.21,30.34,75.91,30.87,57.88,44.52
2019-01-09T08:53:59Z,36.47,9.93,33.73,92.76,58.42,26.82,26.72,61.03,2673.25,47.53,40.82,64.25,74.70,38.67,50.42,29.70,75.76,31.16,58.00,41.87
2019-01-09T08:54:04Z,37.31,10.34,31.99,92.57,58.17,27.03,26.91,60.50,34.35,46.86,40.09,63.67,76.29,40.54,51.07,30.13,75.12,29.49,59.05,42.84
2019-01-09T08:54:09Z,36.88,11.03,32.50,94.14,57.36,27.80,25.47,59.96,36.97,46.31,42.19,63.37,76.19,40.49,51.53,2195.91,77.46,28.41,59.05,42.40
2019-01-09T08:54:14Z,35.55,11.15,32.52,95.45,57.12,26.67,24.13,60.26,37.39,46.01,42.17,62.88,74.90,38.28,52.18,32.81,80.11,28.44,58.08,39.56
2019-01-09T08:54:19Z,37.18,11.44,33.17,95.14,57.13,27.89,24.34,60.01,35.91,47.07,44.70,63.01,75.31,37.49,52.39,2177.50,82.06,27.18,59.12,38.33
2019-01-09T08:54:24Z,39.62,9.86,33.14,93.94,57.73,27.52,25.73,60.58,35.54,48.22,43.62,62.81,74.03,37.16,52.31,2135.34,81.20,25.26,57.93,35.58
2019-01-09T08:54:29Z,40.49,9.31,34.52,93.37,57.93,26.26,24.39,60.12,35.21,47.33,41.56,63.21,72.26,38.78,52.81,32.05,82.44,25.06,57.42,36.26
2019-01-09T08:54:34Z,41.76,11.10,36.35,94.78,57.11,27.22,24.46,60.29,34.16,48.10,39.97,63.71,72.66,38.32,52.79,30.43,81.28,23.05,56.36,36.75
2019-01-09T08:54:39Z,42.19,9.92,35.49,96.32,56.73,25.83,24.77,59.99,36.57,48.38,39.88,63.42,72.61,37.79,52.96,30.21,81.22,23.10,55.55,35.10
2019-01-09T08:54:44Z,40.94,11.44,35.20,96.92,57.30,27.10,25.01,59.89,2826.27,47.18,37.63,63.87,71.08,38.03,53.37,30.11,79.93,22.18,55.19,33.73
2019-01-09T08:54:49Z,41.56,12.21,34.68,96.14,57.61,28.02,25.25,59.88,36.21,46.60,36.89,64.21,72.56,36.40,53.96,30.99,78.61,23.35,55.84,35.93
2019-01-09T08:54:54Z,40.74,10.75,34.85,94.63,57.12,26.97,25.67,1883.34,38.35,46.48,36.99,64.27,73.73,37.13,53.81,31.46,79.74,22.95,56.82,36.99
2019-01-09T08:54:59Z,39.43,11.77,36.09,94.12,56.15,25.43,24.22,59.58,36.58,47.58,37.32,64.08,72.08,37.72,54.45,32.99,82.41,22.17,57.81,36.41
2019-01-09T08:55:04Z,39.04,12.30,36.26,2313.56,57.21,27.07,25.03,60.12,37.95,48.08,36.88,64.41,73.62,38.04,54.80,33.84,84.86,20.65,57.08,37.06
2019-01-09T08:55:09Z,36.69,13.59,36.24,91.64,58.12,28.17,26.60,59.62,38.66,48.65,39.47,64.70,73.58,39.00,54.51,34.83,83.40,21.14,57.10,34.47
2019-01-09T08:55:14Z,37.49,12.48,37.70,90.62,58.99,27.74,27.22,59.97,38.22,47.46,39.37,64.68,75.15,39.13,54.69,34.64,84.74,22.14,57.40,34.50
2019-01-09T08:55:19Z,37.04,14.29,38.20,89.82,59.97,27.90,27.16,59.65,39.94,48.18,38.55,64.28,76.57,37.61,54.97,33.07,84.69,20.87,56.11,34.24
2019-01-09T08:55:24Z,39.34,16.15,38.66,88.53,58.97,27.00,27.73,59.42,40.06,49.44,36.94,64.45,74.95,39.49,54.43,33.61,85.38,18.80,57.48,33.78
2019-01-09T08:55:29Z,37.72,15.80,38.86,88.59,59.85,27.95,26.19,59.27,37.78,49.67,34.39,64.23,74.72,39.09,54.39,34.84,82.82,20.82,57.03,36.33
2019-01-09T08:55:34Z,36.00,15.24,39.36,87.88,59.49,26.35,2084.85,59.66,38.96,49.37,36.88,63.89,73.06,37.32,55.08,36.21,85.08,18.53,55.88,37.05
2019-01-09T08:55:39Z,37.05,14.39,37.69,87.59,58.98,27.84,27.52,60.24,2304.51,48.42,38.66,64.01,72.25,38.92,55.27,35.09,82.43,16.78,55.41,38.71
2019-01-09T08:55:44Z,36.83,15.76,36.52,87.72,57.85,29.18,2129.19,59.69,41.70,47.77,40.95,64.27,73.83,36.90,54.84,34.93,84.63,18.44,55.42,38.58
2019-01-09T08:55:49Z,39.17,14.61,37.30,88.98,56.90,29.47,27.51,59.36,40.89,47.79,39.55,63.96,75.57,38.82,54.71,35.77,87.05,19.03,54.89,35.71
2019-01-09T08:55:54Z,36.99,14.24,37.06,90.56,56.39,27.93,28.78,59.31,42.94,46.90,41.14,1921.28,75.23,39.90,54.78,36.52,84.31,20.31,55.93,34.36
2019-01-09T08:55:59Z,39.26,12.58,35.76,90.80,56.26,26.78,27.11,59.20,45.01,47.02,40.86,63.87,76.15,39.13,55.11,37.44,84.90,22.27,55.22,35.46
2019-01-09T08:56:04Z,37.91,13.19,34.06,91.48,57.36,25.97,27.14,59.64,46.44,46.74,41.59,63.78,76.11,40.66,54.91,37.45,2497.89,23.90,54.27,35.78
2019-01-09T08:56:09Z,39.86,11.69,32.70,91.92,57.66,24.98,27.13,59.39,43.77,48.02,40.34,63.21,77.82,42.43,54.22,38.14,85.57,22.50,53.77,33.29
2019-01-09T08:56:14Z,40.59,10.21,33.21,91.16,58.25,24.50,28.33,58.97,41.42,49.21,42.14,63.26,79.33,44.62,53.78,37.70,86.15,23.62,53.25,30.86
2019-01-09T08:56:19Z,42.49,11.75,33.97,92.15,58.17,24.43,28.26,59.49,43.60,49.44,42.76,62.75,80.25,42.77,53.93,38.65,85.85,23.45,53.14,31.04
2019-01-09T08:56:24Z,44.10,13.17,33.80,91.32,57.09,24.69,26.65,59.79,42.14,48.53,42.24,63.21,82.01,42.45,53.26,38.93,88.36,22.34,54.19,30.21
2019-01-09T08:56:29Z,43.39,13.02,32.76,89.73,55.97,25.77,25.59,59.45,42.89,47.49,40.93,63.21,80.61,40.91,52.84,40.39,87.53,23.93,54.47,31.78
2019-01-09T08:56:34Z,45.27,11.28,32.87,90.60,56.23,27.40,25.36,59.41,41.30,47.17,39.38,62.82,82.41,40.40,53.07,39.01,88.25,25.17,53.94,31.66
2019-01-09T08:56:39Z,46.47,9.80,34.15,91.91,55.48,28.46,26.72,1854.07,42.70,47.89,37.64,62.39,81.61,41.62,53.58,38.36,85.41,26.19,54.28,33.26
2019-01-09T08:56:44Z,48.53,8.48,34.13,91.13,55.47,29.29,27.30,59.04,43.81,48.66,38.23,61.86,80.35,41.16,53.83,39.51,85.97,26.73,53.31,35.06
2019-01-09T08:56:49Z,49.31,7.44,32.27,91.86,55.84,29.69,27.21,59.47,2417.03,49.92,36.81,62.07,81.33,40.65,53.51,39.59,84.30,25.80,53.45,33.09
2019-01-09T08:56:54Z,3046.75,7.92,33.83,90.73,54.74,30.51,28.58,59.11,46.14,49.86,34.28,61.52,82.20,41.06,54.09,40.12,86.45,24.98,53.70,33.20
2019-01-09T08:56:59Z,48.36,9.62,35.53,2243.89,53.73,30.72,28.71,59.54,46.37,50.78,34.63,61.56,81.71,39.11,53.71,40.41,84.04,24.93,53.61,33.11
2019-01-09T08:57:04Z,46.17,8.49,36.23,90.86,54.25,30.34,28.80,59.11,47.60,2106.65,32.05,2053.02,81.26,39.02,54.10,39.86,84.14,23.41,55.02,31.67
2019-01-09T08:57:09Z,46.36,8.93,37.64,89.64,2248.05,29.62,27.90,59.52,47.05,49.67,34.62,61.81,79.59,37.76,53.68,41.47,86.64,25.50,54.37,29.88
2019-01-09T08:57:14Z,47.28,8.44,36.65,88.10,54.03,29.00,27.38,59.35,46.95,50.50,34.79,61.68,78.19,36.36,53.04,39.87,88.54,23.83,55.58,27.30
2019-01-09T08:57:19Z,48.39,9.28,35.42,88.79,55.05,30.48,26.60,1831.69,48.11,51.02,32.57,61.20,78.68,38.18,53.20,39.19,88.90,25.58,55.28,27.49
2019-01-09T08:57:24Z,48.92,10.46,36.76,88.57,55.62,31.83,27.32,59.11,46.74,49.83,34.47,60.92,78.59,39.87,53.30,37.92,90.24,25.40,53.86,27.94
2019-01-09T08:57:29Z,48.24,8.70,2225.24,87.55,55.82,30.56,27.12,59.50,45.28,50.27,34.80,60.83,79.26,41.91,52.77,38.09,92.69,26.99,53.01,27.37
2019-01-09T08:57:34Z,50.37,9.18,36.84,87.02,54.96,29.48,28.08,59.85,44.69,51.50,36.43,61.30,77.97,40.16,53.32,38.99,92.98,28.54,52.98,28.07
2019-01-09T08:57:39Z,47.84,8.66,36.32,86.65,54.53,30.87,27.33,59.88,45.41,52.42,37.82,61.14,77.06,41.54,52.82,38.62,93.74,27.11,52.24,30.28
2019-01-09T08:57:44Z,49.51,8.16,36.32,87.90,54.24,30.00,2017.70,60.30,46.83,52.45,38.64,61.12,78.66,40.35,52.24,38.72,93.84,28.85,52.18,28.72
2019-01-09T08:57:49Z,51.53,7.86,37.94,88.96,55.20,30.83,29.63,60.70,47.48,53.05,37.02,61.36,77.13,39.73,52.17,37.52,93.18,28.57,51.92,30.39
2019-01-09T08:57:54Z,53.97,6.29,37.51,88.09,54.04,30.12,30.33,61.06,47.43,53.42,37.74,61.43,78.87,39.60,52.61,38.80,92.71,27.72,51.61,28.23
2019-01-09T08:57:59Z,55.90,4.92,36.54,87.45,53.70,30.37,31.27,60.97,46.90,53.08,39.46,60.97,79.53,38.49,52.44,38.60,94.16,26.27,51.87,30.19
2019-01-09T08:58:04Z,55.19,5.17,34.85,86.82,53.53,30.51,30.95,61.15,48.83,51.97,41.53,60.93,78.93,38.40,52.96,38.20,92.27,27.27,51.16,29.90
2019-01-09T08:58:09Z,2733.07,5.87,33.45,88.29,53.96,31.00,31.89,61.66,48.88,50.85,40.05,61.13,77.73,38.00,52.75,36.76,90.29,25.36,51.02,31.05
2019-01-09T08:58:14Z,53.48,4.75,33.80,87.31,53.74,31.35,32.14,61.16,46.34,51.54,38.94,60.97,79.36,36.14,52.05,37.07,89.71,26.02,49.70,31.37
2019-01-09T08:58:19Z,55.57,6.38,33.44,86.90,53.91,30.86,30.76,60.85,44.08,50.49,36.39,1866.04,78.92,36.53,52.09,38.42,91.99,24.76,49.10,30.12
2019-01-09T08:58:24Z,54.63,7.98,35.22,86.28,54.23,31.67,29.45,60.81,44.38,49.35,38.36,60.95,79.11,36.63,52.54,39.08,93.22,26.93,49.08,27.64
2019-01-09T08:58:29Z,54.71,9.05,33.85,86.35,53.35,31.26,29.70,60.31,41.59,48.25,39.12,1860.01,80.56,37.35,53.09,39.94,93.59,28.53,48.14,29.13
2019-01-09T08:58:34Z,54.95,9.69,32.31,86.69,52.25,30.64,28.16,60.45,39.64,48.79,39.78,59.92,80.92,38.24,52.96,39.12,93.72,27.37,47.97,27.47
2019-01-09T08:58:39Z,53.45,11.35,30.57,87.00,52.81,31.38,29.37,60.83,41.94,49.07,38.01,60.22,80.03,38.60,53.16,2059.59,92.15,28.15,48.31,25.00
2019-01-09T08:58:44Z,52.27,10.93,32.22,87.60,53.84,31.60,30.70,61.19,40.26,49.37,38.79,59.78,81.13,37.36,52.90,38.52,89.31,29.36,48.94,22.11
2019-01-09T08:58:49Z,50.31,12.47,31.21,88.72,53.62,32.81,31.43,61.47,39.19,49.91,41.08,59.68,81.74,36.46,52.61,38.86,89.40,30.49,48.53,20.60
2019-01-09T08:58:54Z,48.43,12.50,2373.68,87.39,54.16,33.71,30.40,61.04,39.96,49.62,42.56,59.22,80.73,35.05,52.34,1970.93,90.06,29.65,47.37,21.11
2019-01-09T08:58:59Z,46.18,10.72,34.08,86.55,54.85,34.04,29.93,1958.59,39.05,2218.04,44.37,59.23,81.00,36.74,52.21,38.23,91.36,30.97,47.34,23.96
2019-01-09T08:59:04Z,44.50,12.02,34.17,86.07,55.12,33.96,29.26,60.19,38.94,50.34,42.07,59.75,82.25,37.08,51.71,39.40,90.26,30.05,48.22,23.21
2019-01-09T08:59:09Z,44.78,13.63,34.37,85.27,55.66,33.57,27.86,60.26,37.96,51.57,41.79,59.84,83.42,38.60,52.39,39.75,88.65,29.53,46.94,24.81
2019-01-09T08:59:14Z,45.54,11.75,36.25,84.24,55.09,34.95,28.52,60.40,40.94,50.90,39.91,59.38,81.66,37.07,52.48,39.76,86.83,31.84,46.41,25.11
2019-01-09T08:59:19Z,43.17,11.44,36.42,84.66,54.48,36.52,28.75,59.98,40.37,52.08,38.04,59.95,82.73,37.71,52.12,38.65,85.29,32.39,45.93,27.46
2019-01-09T08:59:24Z,41.71,10.63,36.80,84.89,53.85,36.32,28.78,59.71,39.17,53.32,38.54,60.42,84.19,38.17,52.47,37.39,82.49,32.39,44.70,28.10
2019-01-09T08:59:29Z,41.47,11.38,37.13,84.37,52.96,35.64,27.17,1915.71,37.54,53.99,41.06,59.99,84.16,37.09,53.16,38.84,83.75,30.57,44.29,26.79
2019-01-09T08:59:34Z,42.98,12.37,2324.20,85.66,53.68,34.32,26.28,60.72,39.03,53.15,41.10,59.61,84.60,36.71,52.94,38.44,84.90,32.54,43.09,2708.79
2019-01-09T08:59:39Z,41.95,14.05,38.41,85.74,53.51,35.50,25.46,60.42,39.89,53.21,39.99,59.55,83.36,37.22,52.79,38.71,86.04,32.69,43.24,25.70
2019-01-09T08:59:44Z,42.38,13.50,40.14,2158.61,52.75,36.92,25.49,60.47,40.93,52.36,40.83,59.70,83.22,38.17,1888.57,37.59,85.62,33.14,43.14,26.89
2019-01-09T08:59:49Z,41.83,12.14,40.95,85.40,52.48,38.41,26.52,60.95,41.91,52.80,41.17,59.95,82.17,38.54,53.26,37.31,87.43,33.76,42.67,27.76
