TIME,[id=4b446b43-f290-43f3-afb1-884a053f7e1d|name=/example-org/uk/total-output|description=Total output on all UK wind farms|units=kWh/day],[id=42b7da5b-b65a-4c21-8575-821e5d9dbd7b|name=/example-org/uk/wind-farm-1/total-output|description=Total output on Wind Farm 1|units=kWh/day],[id=e8b38052-4e90-46e1-8c32-a7f70256d149|name=/example-org/uk/wind-farm-1/turbine-1/output|description=Turbine 1 output|units=kWh/day],[id=798bac76-7989-42d0-a16a-56978a68cc71|name=/example-org/uk/wind-farm-1/turbine-1/rotation-speed|description=Turbine 1 rotation speed|units=rpm],[id=ea6b925e-5e8e-45c9-8cd7-c07ab982cf97|name=/example-org/uk/wind-farm-1/turbine-1/wind-speed|description=Turbine 1 wind speed|units=m/s],[id=a23cb6eb-a2b7-403e-8bda-91f4a6be15bd|name=/example-org/uk/wind-farm-1/turbine-2/output|description=Turbine 2 output|units=kWh/day],[id=74d69c7f-c4a3-4a39-a043-3e9b39efd389|name=/example-org/uk/wind-farm-1/turbine-2/rotation-speed|description=Turbine 2 rotation speed|units=rpm],[id=62d1765e-84eb-4bd7-b6cc-c75e8249d035|name=/example-org/uk/wind-farm-1/turbine-2/wind-speed|description=Turbine 2 wind speed|units=m/s],[id=540a1c05-5ca0-45c1-9f80-c899b5a425ca|name=/example-org/uk/wind-farm-2/total-output|description=Total output on Wind Farm 2|units=kWh/day],[id=bc940329-7c4a-4324-a580-6dbf965e9426|name=/example-org/uk/wind-farm-2/turbine-3/output|description=Turbine 3 output|units=kWh/day],[id=fba003c5-7384-440d-ad0c-0876f4be8d75|name=/example-org/uk/wind-farm-2/turbine-3/rotation-speed|description=Turbine 3 rotation speed|units=rpm],[id=71eda84f-d2a1-4f2a-bb37-a1dece1642b1|name=/example-org/uk/wind-farm-2/turbine-3/wind-speed|description=Turbine 3 wind speed|units=m/s],[id=68db29fe-b3fe-4c2a-85f1-7f91fe145964|name=/example-org/uk/wind-farm-2/turbine-4/output|description=Turbine 4 output|units=kWh/day],[id=64d5ac61-8bfb-4d0c-8e66-ef71bc1ca3ea|name=/example-org/uk/wind-farm-2/turbine-4/rotation-speed|description=Turbine 4 rotation speed|units=rpm],[id=2e54dd5f-d89f-4eef-8f43-b4f91ede66fc|name=/example-org/uk/wind-farm-2/turbine-4/wind-speed|description=Turbine 4 wind speed|units=m/s]
2019-10-07T07:47:26Z,32000,32000,16000,20,17.76,16000,20,17.96,0,0,0,3.59,0,0,3.79
2019-10-07T07:47:41Z,32000,32000,16000,20,17.52,16000,20,17.32,0,0,0,3.55,0,0,3.35
2019-10-07T07:47:56Z,32000,32000,16000,20,17.37,16000,20,17.57,0,0,0,3.62,0,0,3.42
2019-10-07T07:48:11Z,32000,32000,16000,20,17.21,16000,20,17.01,0,0,0,3.66,0,0,3.46
2019-10-07T07:48:26Z,32000,32000,16000,20,17.2,16000,20,17.4,0,0,0,3.58,0,0,3.38
2019-10-07T07:48:41Z,32000,32000,16000,20,17.14,16000,20,17.34,0,0,0,3.62,0,0,3.82
2019-10-07T07:48:56Z,32000,32000,16000,20,16.97,16000,20,17.17,0,0,0,3.57,0,0,3.37
2019-10-07T07:49:11Z,32000,32000,16000,20,17.2,16000,20,17.4,0,0,0,3.51,0,0,3.31
2019-10-07T07:49:26Z,32000,32000,16000,20,17.08,16000,20,17.28,0,0,0,3.62,0,0,3.82
2019-10-07T07:49:41Z,32000,32000,16000,20,17.3,16000,20,17.5,0,0,0,3.64,0,0,3.84
2019-10-07T07:49:56Z,32000,32000,16000,20,17.26,16000,20,17.06,0,0,0,3.72,0,0,3.52
2019-10-07T07:50:11Z,32000,32000,16000,20,17.22,16000,20,17.02,0,0,0,3.68,0,0,3.48
2019-10-07T07:50:26Z,32000,32000,16000,20,17.18,16000,20,17.38,0,0,0,3.82,0,0,3.62
2019-10-07T07:50:41Z,32000,32000,16000,20,17.37,16000,20,17.57,0,0,0,3.85,0,0,4.05
2019-10-07T07:50:56Z,32000,32000,16000,20,17.43,16000,20,17.23,0,0,0,3.76,0,0,3.56
2019-10-07T07:51:11Z,32000,32000,16000,20,17.46,16000,20,17.66,0,0,0,3.68,0,0,3.88
2019-10-07T07:51:26Z,32000,32000,16000,20,17.39,16000,20,17.19,0,0,0,3.52,0,0,3.72
2019-10-07T07:51:41Z,32000,32000,16000,20,17.15,16000,20,17.35,0,0,0,3.61,0,0,3.81
2019-10-07T07:51:56Z,32000,32000,16000,20,17.06,16000,20,16.86,0,0,0,3.59,0,0,3.39
2019-10-07T07:52:11Z,32000,32000,16000,20,17.01,16000,20,17.21,0,0,0,3.61,0,0,3.81
2019-10-07T07:52:26Z,32000,32000,16000,20,16.79,16000,20,16.59,0,0,0,3.72,0,0,3.52
2019-10-07T07:52:41Z,32000,32000,16000,20,16.68,16000,20,16.48,0,0,0,3.77,0,0,3.57
2019-10-07T07:52:56Z,32000,32000,16000,20,16.77,16000,20,16.57,0,0,0,3.84,0,0,4.04
2019-10-07T07:53:11Z,32000,32000,16000,20,16.84,16000,20,16.64,0,0,0,3.8,0,0,4
2019-10-07T07:53:26Z,32000,32000,16000,20,16.91,16000,20,17.11,0,0,0,3.79,0,0,3.59
2019-10-07T07:53:41Z,32000,32000,16000,20,17.03,16000,20,17.23,0,0,0,3.73,0,0,3.93
2019-10-07T07:53:56Z,32000,32000,16000,20,17.07,16000,20,17.27,0,0,0,3.76,0,0,3.56
2019-10-07T07:54:11Z,32000,32000,16000,20,17.27,16000,20,17.07,0,0,0,3.85,0,0,3.65
2019-10-07T07:54:26Z,32000,32000,16000,20,17.2,16000,20,17.4,0,0,0,3.69,0,0,3.49
2019-10-07T07:54:41Z,32000,32000,16000,20,17.02,16000,20,16.82,0,0,0,3.54,0,0,3.74
2019-10-07T07:54:56Z,32000,32000,16000,20,17.03,16000,20,17.23,0,0,0,3.41,0,0,3.21
2019-10-07T07:55:11Z,32000,32000,16000,20,17,16000,20,16.8,0,0,0,3.25,0,0,3.05
2019-10-07T07:55:26Z,32000,32000,16000,20,16.77,16000,20,16.97,0,0,0,3.22,0,0,3.42
2019-10-07T07:55:41Z,32000,32000,16000,20,16.56,16000,20,16.76,0,0,0,3.09,0,0,2.89
2019-10-07T07:55:56Z,32000,32000,16000,20,16.72,16000,20,16.92,0,0,0,3.09,0,0,3.29
2019-10-07T07:56:11Z,32000,32000,16000,20,16.87,16000,20,16.67,0,0,0,3.22,0,0,3.42
2019-10-07T07:56:26Z,32000,32000,16000,20,16.96,16000,20,17.16,0,0,0,3.18,0,0,3.38
2019-10-07T07:56:41Z,32000,32000,16000,20,16.88,16000,20,16.68,0,0,0,3.18,0,0,3.38
2019-10-07T07:56:56Z,32000,32000,16000,20,16.82,16000,20,16.62,0,0,0,3.3,0,0,3.5
2019-10-07T07:57:11Z,32000,32000,16000,20,16.75,16000,20,16.95,0,0,0,3.22,0,0,3.42
2019-10-07T07:57:26Z,32000,32000,16000,20,16.59,16000,20,16.79,0,0,0,3.11,0,0,3.31
2019-10-07T07:57:41Z,32000,32000,16000,20,16.47,16000,20,16.27,0,0,0,3.03,0,0,3.23
2019-10-07T07:57:56Z,32000,32000,16000,20,16.59,16000,20,16.79,0,0,0,2.94,0,0,3.14
2019-10-07T07:58:11Z,32000,32000,16000,20,16.64,16000,20,16.84,0,0,0,2.79,0,0,2.99
2019-10-07T07:58:26Z,32000,32000,16000,20,16.5,16000,20,16.3,0,0,0,2.67,0,0,2.87
2019-10-07T07:58:41Z,32000,32000,16000,20,16.29,16000,20,16.49,0,0,0,2.8,0,0,2.6
2019-10-07T07:58:56Z,32000,32000,16000,20,16.38,16000,20,16.58,0,0,0,2.66,0,0,2.86
2019-10-07T07:59:11Z,32000,32000,16000,20,16.24,16000,20,16.44,0,0,0,2.75,0,0,2.95
2019-10-07T07:59:26Z,32000,32000,16000,20,16.09,16000,20,16.29,0,0,0,2.79,0,0,2.99
2019-10-07T07:59:41Z,32000,32000,16000,20,16.1,16000,20,16.3,0,0,0,2.76,0,0,2.96
2019-10-07T07:59:56Z,32000,32000,16000,20,16.24,16000,20,16.44,0,0,0,2.66,0,0,2.46
2019-10-07T08:00:11Z,32000,32000,16000,20,16.09,16000,20,16.29,0,0,0,2.53,0,0,2.73
2019-10-07T08:00:26Z,32000,32000,16000,20,15.92,16000,20,16.12,0,0,0,2.45,0,0,2.25
2019-10-07T08:00:41Z,32000,32000,16000,20,15.8,16000,20,16,0,0,0,2.4,0,0,2.2
2019-10-07T08:00:56Z,32000,32000,16000,20,15.89,16000,20,16.09,0,0,0,2.41,0,0,2.21
2019-10-07T08:01:11Z,32000,32000,16000,20,15.72,16000,20,15.92,0,0,0,2.34,0,0,2.14
2019-10-07T08:01:26Z,32000,32000,16000,20,15.85,16000,20,16.05,0,0,0,2.32,0,0,2.52
2019-10-07T08:01:41Z,32000,32000,16000,20,15.66,16000,20,15.86,0,0,0,2.27,0,0,2.07
2019-10-07T08:01:56Z,32000,32000,16000,20,15.44,16000,20,15.64,0,0,0,2.35,0,0,2.55
2019-10-07T08:02:11Z,32000,32000,16000,20,15.53,16000,20,15.33,0,0,0,2.38,0,0,2.18
2019-10-07T08:02:26Z,32000,32000,16000,20,15.44,16000,20,15.24,0,0,0,2.49,0,0,2.29
2019-10-07T08:02:41Z,32000,32000,16000,20,15.4,16000,20,15.6,0,0,0,2.34,0,0,2.54
2019-10-07T08:02:56Z,32000,32000,16000,20,15.25,16000,20,15.05,0,0,0,2.36,0,0,2.16
2019-10-07T08:03:11Z,32000,32000,16000,20,15.17,16000,20,15.37,0,0,0,2.39,0,0,2.59
2019-10-07T08:03:26Z,31957.33333,31957.33333,15957.33333,20,14.96,16000,20,15.16,0,0,0,2.51,0,0,2.71
2019-10-07T08:03:41Z,31808,31808,16000,20,15.02,15808,20,14.82,0,0,0,2.44,0,0,2.24
2019-10-07T08:03:56Z,31808,31808,16000,20,15.02,15808,20,14.82,0,0,0,2.39,0,0,2.19
2019-10-07T08:04:11Z,32000,32000,16000,20,15.24,16000,20,15.44,0,0,0,2.45,0,0,2.65
2019-10-07T08:04:26Z,32000,32000,16000,20,15.41,16000,20,15.61,0,0,0,2.29,0,0,2.49
2019-10-07T08:04:41Z,32000,32000,16000,20,15.27,16000,20,15.07,0,0,0,2.19,0,0,1.99
2019-10-07T08:04:56Z,32000,32000,16000,20,15.22,16000,20,15.02,0,0,0,2.31,0,0,2.11
2019-10-07T08:05:11Z,32000,32000,16000,20,15.16,16000,20,15.36,0,0,0,2.16,0,0,2.36
2019-10-07T08:05:26Z,32000,32000,16000,20,15,16000,20,15.2,0,0,0,2.03,0,0,1.83
2019-10-07T08:05:41Z,32000,32000,16000,20,15.2,16000,20,15,0,0,0,2.16,0,0,2.36
2019-10-07T08:05:56Z,32000,32000,16000,20,15.25,16000,20,15.45,0,0,0,2.13,0,0,1.93
2019-10-07T08:06:11Z,32000,32000,16000,20,15.27,16000,20,15.07,0,0,0,2.08,0,0,2.28
2019-10-07T08:06:26Z,32000,32000,16000,20,15.31,16000,20,15.51,0,0,0,2.01,0,0,1.81
2019-10-07T08:06:41Z,32000,32000,16000,20,15.09,16000,20,15.29,0,0,0,1.87,0,0,1.67
2019-10-07T08:06:56Z,31925.33333,31925.33333,16000,20,15.13,15925.33333,20,14.93,0,0,0,1.92,0,0,2.12
2019-10-07T08:07:11Z,31946.66667,31946.66667,15946.66667,20,14.95,16000,20,15.15,0,0,0,1.92,0,0,1.72
2019-10-07T08:07:26Z,31818.66667,31818.66667,16000,20,15.03,15818.66667,20,14.83,0,0,0,1.76,0,0,1.56
2019-10-07T08:07:41Z,32000,32000,16000,20,15.27,16000,20,15.47,0,0,0,1.76,0,0,1.56
2019-10-07T08:07:56Z,32000,32000,16000,20,15.21,16000,20,15.01,0,0,0,1.62,0,0,1.82
2019-10-07T08:08:11Z,31968,31968,15968,20,14.97,16000,20,15.17,0,0,0,1.63,0,0,1.83
2019-10-07T08:08:26Z,31904,31904,16000,20,15.11,15904,20,14.91,0,0,0,1.65,0,0,1.85
2019-10-07T08:08:41Z,32000,32000,16000,20,15.29,16000,20,15.09,0,0,0,1.67,0,0,1.87
2019-10-07T08:08:56Z,32000,32000,16000,20,15.36,16000,20,15.16,0,0,0,1.6,0,0,1.4
2019-10-07T08:09:11Z,32000,32000,16000,20,15.29,16000,20,15.49,0,0,0,1.59,0,0,1.39
2019-10-07T08:09:26Z,32000,32000,16000,20,15.2,16000,20,15,0,0,0,1.49,0,0,1.69
2019-10-07T08:09:41Z,32000,32000,16000,20,15.27,16000,20,15.07,0,0,0,1.65,0,0,1.85
2019-10-07T08:09:56Z,32000,32000,16000,20,15.19,16000,20,15.39,0,0,0,1.64,0,0,1.84
2019-10-07T08:10:11Z,32000,32000,16000,20,15.26,16000,20,15.06,0,0,0,1.75,0,0,1.95
2019-10-07T08:10:26Z,31936,31936,16000,20,15.14,15936,20,14.94,0,0,0,1.62,0,0,1.42
2019-10-07T08:10:41Z,31946.66667,31946.66667,16000,20,15.15,15946.66667,20,14.95,0,0,0,1.61,0,0,1.41
2019-10-07T08:10:56Z,31968,31968,16000,20,15.17,15968,20,14.97,0,0,0,1.53,0,0,1.73
2019-10-07T08:11:11Z,32000,32000,16000,20,15.27,16000,20,15.07,0,0,0,1.65,0,0,1.45
2019-10-07T08:11:26Z,32000,32000,16000,20,15.27,16000,20,15.47,0,0,0,1.79,0,0,1.99
2019-10-07T08:11:41Z,32000,32000,16000,20,15.3,16000,20,15.1,0,0,0,1.68,0,0,1.48
2019-10-07T08:11:56Z,31872,31872,16000,20,15.08,15872,20,14.88,0,0,0,1.78,0,0,1.58
2019-10-07T08:12:11Z,31658.66667,31658.66667,15936,20,14.94,15722.66667,20,14.74,0,0,0,1.74,0,0,1.54
2019-10-07T08:12:26Z,31829.33333,31829.33333,16000,20,15.04,15829.33333,20,14.84,0,0,0,1.88,0,0,2.08
2019-10-07T08:12:41Z,32000,32000,16000,20,15.2,16000,20,15.4,0,0,0,1.87,0,0,2.07
2019-10-07T08:12:56Z,31914.66667,31914.66667,16000,20,15.12,15914.66667,20,14.92,0,0,0,2,0,0,1.8
2019-10-07T08:13:11Z,31925.33333,31925.33333,16000,20,15.13,15925.33333,20,14.93,0,0,0,1.83,0,0,1.63
2019-10-07T08:13:26Z,32000,32000,16000,20,15.28,16000,20,15.48,0,0,0,1.71,0,0,1.51
2019-10-07T08:13:41Z,31872,31872,16000,20,15.08,15872,20,14.88,0,0,0,1.65,0,0,1.85
2019-10-07T08:13:56Z,31882.66667,31882.66667,15882.66667,20,14.89,16000,20,15.09,0,0,0,1.66,0,0,1.86
2019-10-07T08:14:11Z,31338.66667,31338.66667,15776,20,14.79,15562.66667,19,14.59,0,0,0,1.68,0,0,1.48
2019-10-07T08:14:26Z,31818.66667,31818.66667,15818.66667,20,14.83,16000,20,15.03,0,0,0,1.76,0,0,1.56
2019-10-07T08:14:41Z,30954.66667,30954.66667,15584,19,14.61,15370.66667,19,14.41,0,0,0,1.79,0,0,1.99
2019-10-07T08:14:56Z,31381.33333,31381.33333,15797.33333,20,14.81,15584,19,14.61,0,0,0,1.84,0,0,1.64
2019-10-07T08:15:11Z,31125.33333,31125.33333,15669.33333,20,14.69,15456,19,14.49,0,0,0,1.84,0,0,1.64
2019-10-07T08:15:26Z,31552,31552,15882.66667,20,14.89,15669.33333,20,14.69,0,0,0,1.71,0,0,1.91
2019-10-07T08:15:41Z,31616,31616,15701.33333,20,14.72,15914.66667,20,14.92,0,0,0,1.85,0,0,2.05
2019-10-07T08:15:56Z,30912,30912,15562.66667,19,14.59,15349.33333,19,14.39,0,0,0,1.87,0,0,1.67
2019-10-07T08:16:11Z,31402.66667,31402.66667,15594.66667,19,14.62,15808,20,14.82,0,0,0,2.02,0,0,1.82
2019-10-07T08:16:26Z,31765.33333,31765.33333,15776,20,14.79,15989.33333,20,14.99,0,0,0,1.91,0,0,1.71
2019-10-07T08:16:41Z,31040,31040,15626.66667,20,14.65,15413.33333,19,14.45,0,0,0,2.01,0,0,2.21
2019-10-07T08:16:56Z,31509.33333,31509.33333,15648,20,14.67,15861.33333,20,14.87,0,0,0,2.12,0,0,1.92
2019-10-07T08:17:11Z,31125.33333,31125.33333,15456,19,14.49,15669.33333,20,14.69,0,0,0,1.98,0,0,1.78
2019-10-07T08:17:26Z,31509.33333,31509.33333,15648,20,14.67,15861.33333,20,14.87,0,0,0,1.91,0,0,2.11
2019-10-07T08:17:41Z,31018.66667,31018.66667,15402.66667,19,14.44,15616,20,14.64,0,0,0,1.91,0,0,2.11
2019-10-07T08:17:56Z,30976,30976,15381.33333,19,14.42,15594.66667,19,14.62,0,0,0,1.75,0,0,1.55
2019-10-07T08:18:11Z,30186.66667,30186.66667,15200,19,14.25,14986.66667,19,14.05,0,0,0,1.63,0,0,1.43
2019-10-07T08:18:26Z,30272,30272,15029.33333,19,14.09,15242.66667,19,14.29,0,0,0,1.72,0,0,1.92
2019-10-07T08:18:41Z,29760,29760,14986.66667,19,14.05,14773.33333,18,13.85,0,0,0,1.77,0,0,1.97
2019-10-07T08:18:56Z,29952,29952,14869.33333,19,13.94,15082.66667,19,14.14,0,0,0,1.8,0,0,2
2019-10-07T08:19:11Z,29632,29632,14922.66667,19,13.99,14709.33333,18,13.79,0,0,0,1.7,0,0,1.5
2019-10-07T08:19:26Z,29248,29248,14730.66667,18,13.81,14517.33333,18,13.61,0,0,0,1.67,0,0,1.47
2019-10-07T08:19:41Z,29418.66667,29418.66667,14816,19,13.89,14602.66667,18,13.69,0,0,0,1.54,0,0,1.74
2019-10-07T08:19:56Z,29440,29440,14826.66667,19,13.9,14613.33333,18,13.7,0,0,0,1.53,0,0,1.73
2019-10-07T08:20:11Z,29568,29568,14677.33333,18,13.76,14890.66667,19,13.96,0,0,0,1.51,0,0,1.71
2019-10-07T08:20:26Z,29205.33333,29205.33333,14709.33333,18,13.79,14496,18,13.59,0,0,0,1.63,0,0,1.43
2019-10-07T08:20:41Z,28906.66667,28906.66667,14560,18,13.65,14346.66667,18,13.45,0,0,0,1.5,0,0,1.3
2019-10-07T08:20:56Z,29824,29824,14805.33333,19,13.88,15018.66667,19,14.08,0,0,0,1.35,0,0,1.15
2019-10-07T08:21:11Z,29717.33333,29717.33333,14965.33333,19,14.03,14752,18,13.83,0,0,0,1.32,0,0,1.12
2019-10-07T08:21:26Z,29973.33333,29973.33333,15093.33333,19,14.15,14880,19,13.95,0,0,0,1.43,0,0,1.23
2019-10-07T08:21:41Z,29930.66667,29930.66667,15072,19,14.13,14858.66667,19,13.93,0,0,0,1.56,0,0,1.76
2019-10-07T08:21:56Z,29909.33333,29909.33333,14848,19,13.92,15061.33333,19,14.12,0,0,0,1.62,0,0,1.42
2019-10-07T08:22:11Z,30314.66667,30314.66667,15050.66667,19,14.11,15264,19,14.31,0,0,0,1.73,0,0,1.93
2019-10-07T08:22:26Z,29440,29440,14826.66667,19,13.9,14613.33333,18,13.7,0,0,0,1.62,0,0,1.42
2019-10-07T08:22:41Z,29845.33333,29845.33333,15029.33333,19,14.09,14816,19,13.89,0,0,0,1.76,0,0,1.96
2019-10-07T08:22:56Z,30016,30016,14901.33333,19,13.97,15114.66667,19,14.17,0,0,0,1.6,0,0,1.4
2019-10-07T08:23:11Z,29717.33333,29717.33333,14752,18,13.83,14965.33333,19,14.03,0,0,0,1.65,0,0,1.45
2019-10-07T08:23:26Z,29333.33333,29333.33333,14773.33333,18,13.85,14560,18,13.65,0,0,0,1.64,0,0,1.84
2019-10-07T08:23:41Z,29056,29056,14634.66667,18,13.72,14421.33333,18,13.52,0,0,0,1.78,0,0,1.58
2019-10-07T08:23:56Z,28629.33333,28629.33333,14421.33333,18,13.52,14208,18,13.32,0,0,0,1.82,0,0,1.62
2019-10-07T08:24:11Z,29056,29056,14421.33333,18,13.52,14634.66667,18,13.72,0,0,0,1.84,0,0,2.04
2019-10-07T08:24:26Z,28394.66667,28394.66667,14304,18,13.41,14090.66667,18,13.21,0,0,0,1.86,0,0,1.66
2019-10-07T08:24:41Z,28117.33333,28117.33333,14165.33333,18,13.28,13952,17,13.08,0,0,0,2.01,0,0,1.81
2019-10-07T08:24:56Z,28480,28480,14346.66667,18,13.45,14133.33333,18,13.25,0,0,0,1.85,0,0,1.65
2019-10-07T08:25:11Z,28928,28928,14570.66667,18,13.66,14357.33333,18,13.46,0,0,0,1.95,0,0,2.15
2019-10-07T08:25:26Z,28736,28736,14474.66667,18,13.57,14261.33333,18,13.37,0,0,0,2.08,0,0,2.28
2019-10-07T08:25:41Z,28330.66667,28330.66667,14272,18,13.38,14058.66667,18,13.18,0,0,0,2.19,0,0,2.39
2019-10-07T08:25:56Z,28480,28480,14133.33333,18,13.25,14346.66667,18,13.45,0,0,0,2.06,0,0,1.86
2019-10-07T08:26:11Z,27904,27904,14058.66667,18,13.18,13845.33333,17,12.98,0,0,0,2.11,0,0,1.91
2019-10-07T08:26:26Z,28437.33333,28437.33333,14112,18,13.23,14325.33333,18,13.43,0,0,0,2.23,0,0,2.03
2019-10-07T08:26:41Z,28757.33333,28757.33333,14272,18,13.38,14485.33333,18,13.58,0,0,0,2.18,0,0,2.38
2019-10-07T08:26:56Z,29056,29056,14421.33333,18,13.52,14634.66667,18,13.72,0,0,0,2.11,0,0,2.31
2019-10-07T08:27:11Z,28672,28672,14229.33333,18,13.34,14442.66667,18,13.54,0,0,0,2.04,0,0,1.84
2019-10-07T08:27:26Z,27733.33333,27733.33333,13973.33333,17,13.1,13760,17,12.9,0,0,0,1.95,0,0,2.15
2019-10-07T08:27:41Z,27776,27776,13994.66667,17,13.12,13781.33333,17,12.92,0,0,0,2.02,0,0,2.22
2019-10-07T08:27:56Z,27776,27776,13994.66667,17,13.12,13781.33333,17,12.92,0,0,0,2.13,0,0,2.33
2019-10-07T08:28:11Z,27797.33333,27797.33333,13792,17,12.93,14005.33333,18,13.13,0,0,0,2.25,0,0,2.45
2019-10-07T08:28:26Z,27413.33333,27413.33333,13813.33333,17,12.95,13600,17,12.75,0,0,0,2.16,0,0,1.96
2019-10-07T08:28:41Z,27392,27392,13589.33333,17,12.74,13802.66667,17,12.94,0,0,0,2.25,0,0,2.05
2019-10-07T08:28:56Z,27285.33333,27285.33333,13536,17,12.69,13749.33333,17,12.89,0,0,0,2.12,0,0,1.92
2019-10-07T08:29:11Z,27413.33333,27413.33333,13600,17,12.75,13813.33333,17,12.95,0,0,0,2.19,0,0,1.99
2019-10-07T08:29:26Z,26517.33333,26517.33333,13365.33333,17,12.53,13152,16,12.33,0,0,0,2.15,0,0,1.95
2019-10-07T08:29:41Z,26346.66667,26346.66667,13280,17,12.45,13066.66667,16,12.25,0,0,0,2.24,0,0,2.44
2019-10-07T08:29:56Z,26176,26176,13194.66667,16,12.37,12981.33333,16,12.17,0,0,0,2.39,0,0,2.59
2019-10-07T08:30:11Z,26389.33333,26389.33333,13301.33333,17,12.47,13088,16,12.27,0,0,0,2.26,0,0,2.06
2019-10-07T08:30:26Z,26560,26560,13386.66667,17,12.55,13173.33333,16,12.35,0,0,0,2.27,0,0,2.07
2019-10-07T08:30:41Z,26709.33333,26709.33333,13248,17,12.42,13461.33333,17,12.62,0,0,0,2.2,0,0,2
2019-10-07T08:30:56Z,25984,25984,13098.66667,16,12.28,12885.33333,16,12.08,0,0,0,2.15,0,0,2.35
2019-10-07T08:31:11Z,26432,26432,13109.33333,16,12.29,13322.66667,17,12.49,0,0,0,2.25,0,0,2.05
2019-10-07T08:31:26Z,25706.66667,25706.66667,12960,16,12.15,12746.66667,16,11.95,0,0,0,2.2,0,0,2.4
2019-10-07T08:31:41Z,25514.66667,25514.66667,12864,16,12.06,12650.66667,16,11.86,0,0,0,2.28,0,0,2.48
2019-10-07T08:31:56Z,25557.33333,25557.33333,12672,16,11.88,12885.33333,16,12.08,0,0,0,2.15,0,0,2.35
2019-10-07T08:32:11Z,24704,24704,12458.66667,16,11.68,12245.33333,15,11.48,0,0,0,2.3,0,0,2.1
2019-10-07T08:32:26Z,24896,24896,12341.33333,15,11.57,12554.66667,16,11.77,0,0,0,2.37,0,0,2.17
2019-10-07T08:32:41Z,24704,24704,12458.66667,16,11.68,12245.33333,15,11.48,0,0,0,2.21,0,0,2.01
2019-10-07T08:32:56Z,24746.66667,24746.66667,12480,16,11.7,12266.66667,15,11.5,0,0,0,2.1,0,0,1.9
2019-10-07T08:33:11Z,24917.33333,24917.33333,12352,15,11.58,12565.33333,16,11.78,0,0,0,2.17,0,0,1.97
2019-10-07T08:33:26Z,25045.33333,25045.33333,12416,16,11.64,12629.33333,16,11.84,0,0,0,2.16,0,0,2.36
2019-10-07T08:33:41Z,24170.66667,24170.66667,12192,15,11.43,11978.66667,15,11.23,0,0,0,2.26,0,0,2.06
2019-10-07T08:33:56Z,24213.33333,24213.33333,12213.33333,15,11.45,12000,15,11.25,0,0,0,2.37,0,0,2.57
2019-10-07T08:34:11Z,24341.33333,24341.33333,12064,15,11.31,12277.33333,15,11.51,0,0,0,2.29,0,0,2.49
2019-10-07T08:34:26Z,24490.66667,24490.66667,12138.66667,15,11.38,12352,15,11.58,0,0,0,2.23,0,0,2.43
2019-10-07T08:34:41Z,23893.33333,23893.33333,12053.33333,15,11.3,11840,15,11.1,0,0,0,2.23,0,0,2.03
2019-10-07T08:34:56Z,24448,24448,12117.33333,15,11.36,12330.66667,15,11.56,0,0,0,2.27,0,0,2.07
2019-10-07T08:35:11Z,23957.33333,23957.33333,11872,15,11.13,12085.33333,15,11.33,0,0,0,2.13,0,0,2.33
2019-10-07T08:35:26Z,23914.66667,23914.66667,12064,15,11.31,11850.66667,15,11.11,0,0,0,2.01,0,0,2.21
2019-10-07T08:35:41Z,23445.33333,23445.33333,11829.33333,15,11.09,11616,15,10.89,0,0,0,2.03,0,0,2.23
2019-10-07T08:35:56Z,23594.66667,23594.66667,11904,15,11.16,11690.66667,15,10.96,0,0,0,2.13,0,0,2.33
2019-10-07T08:36:11Z,24213.33333,24213.33333,12000,15,11.25,12213.33333,15,11.45,0,0,0,2.29,0,0,2.09
2019-10-07T08:36:26Z,24512,24512,12149.33333,15,11.39,12362.66667,15,11.59,0,0,0,2.44,0,0,2.24
2019-10-07T08:36:41Z,24320,24320,12053.33333,15,11.3,12266.66667,15,11.5,0,0,0,2.39,0,0,2.59
2019-10-07T08:36:56Z,23680,23680,11946.66667,15,11.2,11733.33333,15,11,0,0,0,2.39,0,0,2.59
2019-10-07T08:37:11Z,23957.33333,23957.33333,11872,15,11.13,12085.33333,15,11.33,0,0,0,2.24,0,0,2.04
2019-10-07T08:37:26Z,23530.66667,23530.66667,11872,15,11.13,11658.66667,15,10.93,0,0,0,2.35,0,0,2.15
2019-10-07T08:37:41Z,23616,23616,11701.33333,15,10.97,11914.66667,15,11.17,0,0,0,2.23,0,0,2.03
2019-10-07T08:37:56Z,23274.66667,23274.66667,11744,15,11.01,11530.66667,14,10.81,0,0,0,2.07,0,0,2.27
2019-10-07T08:38:11Z,23872,23872,11829.33333,15,11.09,12042.66667,15,11.29,0,0,0,2.04,0,0,2.24
2019-10-07T08:38:26Z,24256,24256,12021.33333,15,11.27,12234.66667,15,11.47,0,0,0,2.17,0,0,2.37
2019-10-07T08:38:41Z,24490.66667,24490.66667,12138.66667,15,11.38,12352,15,11.58,0,0,0,2.28,0,0,2.08
2019-10-07T08:38:56Z,24533.33333,24533.33333,12373.33333,15,11.6,12160,15,11.4,0,0,0,2.27,0,0,2.47
2019-10-07T08:39:11Z,24597.33333,24597.33333,12192,15,11.43,12405.33333,16,11.63,0,0,0,2.38,0,0,2.58
2019-10-07T08:39:26Z,24234.66667,24234.66667,12010.66667,15,11.26,12224,15,11.46,0,0,0,2.49,0,0,2.29
